782,59100
783,60300
784,70000
785,56500
786,56100
787,59600
788,91100
789,55900
790,60700
791,81000
792,66400
793,55700
794,54600
795,61200
796,58500
797,66700
798,71500
799,66200
800,57100
801,76600
802,75000
803,87800
804,101900
805,68800
806,81000
807,66500
808,60000
809,55300
810,59900
811,97500
812,55200
813,56300
814,58600
815,64200
816,89200
817,59200
818,60000
819,60300
820,51300
821,54800
822,56300
823,66600
824,60200
825,56700
826,57300
827,63800
828,54000
829,59200
830,58300
831,56400
832,56000
833,54900
834,64800
835,54300
836,61500
837,81200
838,84700
839,65700
840,60000
841,76400
842,87000
843,61200
844,54200
845,58100
846,61700
847,56600
848,57100
849,53300
850,58500
851,91100
852,59800
853,116600
854,70600
855,61400
856,55300
857,54700
858,77100
859,53800
860,55000
861,62300
862,65400
863,55100
864,55300
865,53900
866,67500
867,54000
868,56700
869,56600
870,61000
871,67600
872,69300
873,77200
874,71700
875,63400
876,83500
877,57300
878,66500
879,65000
880,74800
881,61300
882,57400
883,63600
884,63700
885,64300
886,59300
887,68500
888,93100
889,53800
890,56700
891,58900
892,73300
893,68800
894,59000
895,80500
896,95800
897,64400
898,53100
899,54300
900,61400
901,61000
902,53300
903,53400
904,88500
905,65600
906,54100
907,54700
908,58300
909,55700
910,56200
911,55500
912,60600
913,71100
914,65900
915,62300
916,67900
917,89300
918,77200
919,58700
920,114700
921,83900
922,76000
923,59400
924,63800
925,59300
926,60200
927,73100
928,55400
929,61400
930,105500
931,79300
932,65100
933,94300
934,73500
935,139500
936,54400
937,58200
938,73800
939,105300
940,147700
941,58400
942,56900
943,58900
944,119200
945,61600
946,62500
947,58400
948,80400
949,98900
950,62700
951,61500
952,80300
953,59000
954,54800
955,56300
956,54300
957,61000
958,52000
959,62200
960,74700
961,62400
962,62700
963,61300
964,84600
965,65500
966,68000
967,57500
968,59000
969,98700
970,79600
971,66100
972,73600
973,64200
974,55200
975,66300
976,61600
977,54600
978,59100
979,60500
980,60300
981,74100
982,60500
983,66700
984,57300
985,57800
986,55300
987,55400
988,53500
989,55800
990,61700
991,51700
992,56400
993,55200
994,65900
995,57200
996,54800
997,65300
998,58000
999,57600
1000,58700
1001,84000
1002,55800
1003,57300
1004,63800
1005,95600
1006,55200
1007,63000
1008,58400
1009,71200
1010,55800
1011,58500
1012,61000
1013,62300
1014,72500
1015,55600
1016,59200
1017,65100
1018,54500
1019,67500
1020,69200
1021,65300
1022,88800
1023,55700
1024,61400
1025,68000
1026,65800
1027,55200
1028,55000
1029,66200
1030,66400
1031,55600
1032,59200
1033,59000
1034,99100
1035,55700
1036,59600
1037,57700
1038,71000
1039,67000
1040,59300
1041,56200
1042,73700
1043,57200
1044,55700
1045,61800
1046,85600
1047,55200
1048,55100
1049,80200
1050,84700
1051,74500
1052,56600
1053,79200
1054,64200
1055,54400
1056,73300
1057,55900
1058,61600
1059,74000
1060,54700
1061,61100
1062,95400
1063,58200
1064,68800
1065,60700
1066,76200
1067,75000
1068,54500
1069,57000
1070,87900
1071,57100
1072,81700
1073,57500
1074,81700
1075,58100
1076,60600
1077,59300
1078,71100
1079,72600
1080,61200
1081,57900
1082,61600
1083,83300
1084,63500
1085,67300
1086,58600
1087,61900
1088,76900
1089,68900
1090,75300
1091,95300
1092,109100
1093,118600
1094,82000
1095,71600
1096,82200
1097,99900
1098,92000
1099,57600
1100,57400
1101,92600
1102,113500
1103,135100
1104,64200
1105,58400
1106,56800
1107,64200
1108,87900
1109,76200
1110,88100
1111,112200
1112,74400
1113,126100
1114,169400
1115,113000
1116,91200
1117,61600
1118,84900
1119,99500
1120,76400
1121,133900
1122,60200
1123,61600
1124,59700
1125,62100
1126,110800
1127,63700
1128,56300
1129,79700
1130,76900
1131,88600
1132,56200
1133,54100
1134,79200
1135,75400
1136,56400
1137,72200
1138,57800
1139,65600
1140,113300
1141,101000
1142,49600
1143,53500
1144,52200
1145,57500
1146,52800
1147,68000
1148,51000
1149,59500
1150,68100
1151,105300
1152,54600
1153,62300
1154,50000
1155,55100
1156,52000
1157,60800
1158,51100
1159,58500
1160,52000
1161,69200
1162,62200
1163,52800
1164,50700
1165,51500
1166,63900
1167,86300
1168,55300
1169,51500
1170,60200
1171,65300
1172,49500
1173,51900
1174,51000
1175,100700
1176,79500
1177,51100
1178,52400
1179,54400
1180,54900
1181,58600
1182,57100
1183,58900
1184,52600
1185,55900
1186,54800
1187,67400
1188,54900
1189,55800
1190,59500
1191,49300
1192,52000
1193,57100
1194,61900
1195,49800
1196,50900
1197,55200
1198,68400
1199,63100
1200,89500
1201,125100
1202,108000
1203,99200
1204,75700
1205,59800
1206,65500
1207,65400
1208,83100
1209,51400
1210,52100
1211,50400
1212,60300
1213,50700
1214,63200
1215,58100
1216,65200
1217,51100
1218,57600
1219,55800
1220,49700
1221,62400
1222,71600
1223,50600
1224,52100
1225,54600
1226,50700
1227,65900
1228,75000
1229,49400
1230,52800
1231,52000
1232,67700
1233,52300
1234,93700
1235,62400
1236,52400
1237,53800
1238,50400
1239,58000
1240,88200
1241,68900
1242,55200
1243,50900
1244,77400
1245,49400
1246,47600
1247,52600
1248,60400
1249,53900
1250,66700
1251,50200
1252,59100
1253,47800
1254,75800
1255,71400
1256,51100
1257,50100
1258,54200
1259,61200
1260,66500
1261,54700
1262,53600
1263,50000
1264,55100
1265,49200
1266,48900
1267,60800
1268,49500
1269,47400
1270,50800
1271,61300
1272,52600
1273,53700
1274,53500
1275,52200
1276,50500
1277,56200
1278,54700
1279,54500
1280,49000
1281,78100
1282,50800
1283,76500
1284,77400
1285,61500
1286,52100
1287,51700
1288,74400
1289,52600
1290,49900
1291,65900
1292,54700
1293,58900
1294,65300
1295,50700
1296,54700
1297,61000
1298,49500
1299,51200
1300,51700
1301,78000
1302,71100
1303,55700
1304,50500
1305,53000
1306,49900
1307,50500
1308,66700
1309,117600
1310,108900
1311,101000
1312,71100
1313,96900
1314,73600
1315,85600
1316,83200
1317,87800
1318,57600
1319,100200
1320,54800
1321,56500
1322,61400
1323,56400
1324,59100
1325,63800
1326,75500
1327,61100
1328,71600
1329,73100
1330,53600
1331,53200
1332,52000
1333,55900
1334,55100
1335,52300
1336,52500
1337,98600
1338,55100
1339,61700
1340,83900
1341,101200
1342,56900
1343,57600
1344,91400
1345,88200
1346,54900
1347,55100
1348,59000
1349,72300
1350,79000
1351,82400
1352,107100
1353,53100
1354,56600
1355,59400
1356,55900
1357,82900
1358,56000
1359,436400
1360,103800
1361,83600
1362,54200
1363,90000
1364,55800
1365,70900
1366,51000
1367,54100
1368,49300
1369,49300
1370,52500
1371,84500
1372,52800
1373,56900
1374,52800
1375,60400
1376,51600
1377,53000
1378,69100
1379,115500
1380,58200
1381,58900
1382,56200
1383,119600
1384,51800
1385,51500
1386,76500
1387,56200
1388,52300
1389,75500
1390,69200
1391,61500
1392,56900
1393,107400
1394,77000
1395,55900
1396,115700
1397,104600
1398,55300
1399,65200
1400,86900
1401,62000
1402,51300
1403,75800
1404,86400
1405,93700
1406,78300
1407,98100
1408,189300
1409,146100
1410,75300
1411,74700
1412,106300
1413,53400
1414,52100
1415,59500
1416,61400
1417,50900
1418,80500
1419,52200
1420,53100
1421,92000
1422,68500
1423,49000
1424,58600
1425,52000
1426,50800
1427,82000
1428,98600
1429,49500
1430,51000
1431,58600
1432,54500
1433,57500
1434,49000
1435,53300
1436,75500
1437,51700
1438,61100
1439,50900
1440,56600
1441,51000
1442,56300
1443,50600
1444,73800
1445,74500
1446,50000
1447,61700
1448,55800
1449,52300
1450,54900
1451,54800
1452,52000
1453,50200
1454,50600
1455,59300
1456,50200
1457,57300
1458,55300
1459,56600
1460,62400
1461,70600
1462,55800
1463,56500
1464,66500
1465,60400
1466,53200
1467,63100
1468,51500
1469,54000
1470,53400
1471,73200
1472,51300
1473,50600
1474,51000
1475,69300
1476,53600
1477,55400
1478,60800
1479,52700
1480,49700
1481,51300
1482,50700
1483,73500
1484,68100
1485,50800
1486,53400
1487,51000
1488,52300
1489,51300
1490,54000
1491,50500
1492,53300
1493,84600
1494,78600
1495,61400
1496,50000
1497,52600
1498,51500
1499,59400
1500,51800
1501,52700
1502,52500
1503,51700
1504,52400
1505,56100
1506,53000
1507,86500
1508,51900
1509,53100
1510,51600
1511,66200
1512,50200
1513,51800
1514,51700
1515,96800
1516,51300
1517,50700
1518,52400
1519,52700
1520,64400
1521,52500
1522,51900
1523,55700
1524,51500
1525,52100
1526,54100
1527,54400
1528,49600
1529,51600
1530,55200
1531,51900
1532,56000
1533,51000
1534,57000
1535,59400
1536,51900
1537,72600
1538,54300
1539,55000
1540,58700
1541,58200
1542,50500
1543,53200
1544,76000
1545,78400
1546,62200
1547,48000
1548,54600
1549,53000
1550,48500
1551,63700
1552,48400
1553,52000
1554,50600
1555,51000
1556,49000
1557,57100
1558,49700
1559,50200
1560,49500
1561,58000
1562,48700
1563,50900
1564,50400
1565,55900
1566,52700
1567,49400
1568,50800
1569,53500
1570,75000
1571,53400
1572,50100
1573,56900
1574,54200
1575,53600
1576,52000
1577,58500
1578,67000
1579,53200
1580,53100
1581,55900
1582,51900
1583,56100
1584,51800
1585,52800
1586,51200
1587,85100
1588,57200
1589,56700
1590,54000
1591,63500
1592,53400
1593,74900
1594,61800
1595,55500
1596,52500
1597,84300
1598,53600
1599,51300
1600,63800
1601,82100
1602,62300
1603,59600
1604,55600
1605,80200
1606,53700
1607,54800
1608,51100
1609,57600
1610,52000
1611,49400
1612,51700
1613,53700
1614,64800
1615,50500
1616,52500
1617,50800
1618,61400
1619,53000
1620,48800
1621,50000
1622,55200
1623,51300
1624,52200
1625,65600
1626,53600
1627,49700
1628,50300
1629,49900
1630,56000
1631,50800
1632,64900
1633,50400
1634,74900
1635,50500
1636,53100
1637,80200
1638,56800
1639,71800
1640,51000
1641,55400
1642,50400
1643,51300
1644,83100
1645,57900
1646,56700
1647,52400
1648,54300
1649,52800
1650,75500
1651,68100
1652,53400
1653,51100
1654,111900
1655,51300
1656,55400
1657,73100
1658,66100
1659,85200
1660,51800
1661,49300
1662,89600
1663,69100
1664,84800
1665,53700
1666,73900
1667,110400
1668,57900
1669,94200
1670,72700
1671,84900
1672,54200
1673,55000
1674,55200
1675,151700
1676,55400
1677,52600
1678,53400
1679,51900
1680,70900
1681,49400
1682,48700
1683,47600
1684,53600
1685,49300
1686,49800
1687,50700
1688,51100
1689,46300
1690,47800
1691,48100
1692,76400
1693,68200
1694,64500
1695,59900
1696,59600
1697,53600
1698,59200
1699,108800
1700,53600
1701,79700
1702,51500
1703,52700
1704,53000
1705,65800
1706,52700
1707,54900
1708,54500
1709,58600
1710,52400
1711,72900
1712,56600
1713,57200
1714,52000
1715,54800
1716,59800
1717,55800
1718,49700
1719,53300
1720,51900
1721,53200
1722,57400
1723,49000
1724,51700
1725,50700
1726,46400
1727,47300
1728,72800
1729,60100
1730,68500
1731,52800
1732,55400
1733,54200
1734,57200
1735,59000
1736,61500
1737,50000
1738,54900
1739,51000
1740,51000
1741,52700
1742,50200
1743,48500
1744,64900
1745,50300
1746,59500
1747,47000
1748,52600
1749,48500
1750,58800
1751,49700
1752,46500
1753,49500
1754,59000
1755,54400
1756,50000
1757,48700
1758,116800
1759,49800
1760,49300
1761,58000
1762,53200
1763,50700
1764,50200
1765,51100
1766,92800
1767,49900
1768,62100
1769,48700
1770,60100
1771,65800
1772,48000
1773,48800
1774,56900
1775,47900
1776,47500
1777,47100
1778,76900
1779,50100
1780,47300
1781,48500
1782,56800
1783,50900
1784,49100
1785,48300
1786,49700
1787,49600
1788,49500
1789,66000
1790,50000
1791,53500
1792,74900
1793,54400
1794,73700
1795,49800
1796,48100
1797,51600
1798,62500
1799,45300
1800,51400
1801,53500
1802,46200
1803,47200
1804,50000
1805,53800
1806,49300
1807,53600
1808,53300
1809,71100
1810,47300
1811,72700
1812,101600
1813,120800
1814,70200
1815,56000
1816,101000
1817,52400
1818,48300
1819,49500
1820,55900
1821,48400
1822,49000
1823,53800
1824,50200
1825,58700
1826,50900
1827,51800
1828,51400
1829,54400
1830,56600
1831,50700
1832,50200
1833,56800
1834,57200
1835,50900
1836,67300
1837,50700
1838,51200
1839,98400
1840,52000
1841,50200
1842,49100
1843,70300
1844,104300
1845,49700
1846,51700
1847,56900
1848,51900
1849,51400
1850,52300
1851,58900
1852,48800
1853,80400
1854,46100
1855,50200
1856,53500
1857,49200
1858,50300
1859,54000
1860,55400
1861,71100
1862,54300
1863,48800
1864,51500
1865,58000
1866,55900
1867,83900
1868,51600
1869,48800
1870,49800
1871,68100
1872,48100
1873,63900
1874,45700
1875,54500
1876,51900
1877,50500
1878,49900
1879,63700
1880,49100
1881,48000
1882,52100
1883,54800
1884,53200
1885,56900
1886,53200
1887,49200
1888,55200
1889,50900
1890,58900
1891,68800
1892,53000
1893,55200
1894,52500
1895,105800
1896,48900
1897,50900
1898,48800
1899,49500
1900,54100
1901,47800
1902,48400
1903,48500
1904,52200
1905,97900
1906,58600
1907,89900
1908,51800
1909,49200
1910,48200
1911,53200
1912,55500
1913,184200
1914,66600
1915,51600
1916,57300
1917,54800
1918,59600
1919,51300
1920,52300
1921,80500
1922,52400
1923,58600
1924,52100
1925,51800
1926,52400
1927,53100
1928,201400
1929,73300
1930,52300
1931,51200
1932,71800
1933,54400
1934,91200
1935,53100
1936,91000
1937,50200
1938,85000
1939,87000
1940,83800
1941,53300
1942,50700
1943,49000
1944,51800
1945,69800
1946,54000
1947,61000
1948,50500
1949,55100
1950,52900
1951,47100
1952,49000
1953,48900
1954,52800
1955,48300
1956,47700
1957,48300
1958,73800
1959,51500
1960,53800
1961,48200
1962,51500
1963,50300
1964,49700
1965,58600
1966,63200
1967,52000
1968,52000
1969,56200
1970,69100
1971,56900
1972,68300
1973,52800
1974,48900
1975,52100
1976,70300
1977,47400
1978,46200
1979,60300
1980,49300
1981,65200
1982,53400
1983,50900
1984,97400
1985,49800
1986,48400
1987,51400
1988,77800
1989,52400
1990,48800
1991,60800
1992,49100
1993,45500
1994,47600
1995,53300
1996,67800
1997,51700
1998,54400
1999,48400
2000,61200
2001,47500
2002,48800
2003,50500
2004,61900
2005,49000
2006,46300
2007,58300
2008,47900
2009,84600
2010,49600
2011,44100
2012,44900
2013,44700
2014,43700
2015,58200
2016,47000
2017,50200
2018,48400
2019,49900
2020,47500
2021,51200
2022,67000
2023,50000
2024,46900
2025,52200
2026,51600
2027,50300
2028,48100
2029,51000
2030,78700
2031,48300
2032,48000
2033,48000
2034,57700
2035,62600
2036,63300
2037,47900
2038,49600
2039,52800
2040,46600
2041,49500
2042,49400
2043,47700
2044,70900
2045,49000
2046,48700
2047,48200
2048,48000
2049,59800
2050,50400
2051,48400
2052,50400
2053,51300
2054,64700
2055,49200
2056,47000
2057,49500
2058,48000
2059,47100
2060,49000
2061,46300
2062,52900
2063,48300
2064,49500
2065,46500
2066,52100
2067,51000
2068,51000
2069,54500
2070,45300
2071,49900
2072,46800
2073,45700
2074,53700
2075,54400
2076,56700
2077,51000
2078,51800
2079,53800
2080,88400
2081,49600
2082,49800
2083,54000
2084,51100
2085,106400
2086,80100
2087,50100
2088,47800
2089,66300
2090,79300
2091,48800
2092,47600
2093,49900
2094,64100
2095,53700
2096,56700
2097,47500
2098,48500
2099,49900
2100,64400
2101,83300
2102,48200
2103,48000
2104,52700
2105,50000
2106,150800
2107,51000
2108,48800
2109,48100
2110,56800
2111,79600
2112,48600
2113,47900
2114,48100
2115,59800
2116,79600
2117,50600
2118,49300
2119,80100
2120,50600
2121,48700
2122,51100
2123,48000
2124,48800
2125,52300
2126,53700
2127,49100
2128,52100
2129,53000
2130,74600
2131,46100
2132,53300
2133,48300
2134,54400
2135,56400
2136,47500
2137,76400
2138,54100
2139,68600
2140,66400
2141,57300
2142,59600
2143,55100
2144,50300
2145,51900
2146,54700
2147,95100
2148,47900
2149,47200
2150,47200
2151,54800
2152,55800
2153,49400
2154,48600
2155,48600
2156,52200
2157,63500
2158,52600
2159,47900
2160,57500
2161,47500
2162,51500
2163,49200
2164,56600
2165,47500
2166,44800
2167,49600
2168,51500
2169,63600
2170,47500
2171,48700
2172,87900
2173,66700
2174,52700
2175,63100
2176,49400
2177,50600
2178,49900
2179,56900
2180,64700
2181,65500
2182,46600
2183,51600
2184,47500
2185,49000
2186,46900
2187,48100
2188,49800
2189,51200
2190,49800
2191,50500
2192,49200
2193,47700
2194,44100
2195,45800
2196,47500
2197,49600
2198,49800
2199,70800
2200,47600
2201,62400
2202,47800
2203,49700
2204,47200
2205,52800
2206,51900
2207,57100
2208,48900
2209,47800
2210,54000
2211,53200
2212,51100
2213,51900
2214,48400
2215,48100
2216,48200
2217,48800
2218,50400
2219,64400
2220,47600
2221,50000
2222,51300
2223,49700
2224,48300
2225,47100
2226,57200
2227,48100
2228,64300
2229,66200
2230,55000
2231,49500
2232,50900
2233,53500
2234,52400
2235,49700
2236,47900
2237,49700
2238,47100
2239,46700
2240,45200
2241,48600
2242,70300
2243,47200
2244,57700
2245,50000
2246,50900
2247,48600
2248,45500
2249,47900
2250,47500
2251,48800
2252,63400
2253,55600
2254,51900
2255,57600
2256,59900
2257,48100
2258,45900
2259,49200
2260,48200
2261,44000
2262,48600
2263,47300
2264,47100
2265,45800
2266,44200
2267,46400
2268,50200
2269,47400
2270,52900
2271,50000
2272,46700
2273,46800
2274,46500
2275,44900
2276,44200
2277,47800
2278,48600
2279,50400
2280,46100
2281,48000
2282,46600
2283,49500
2284,47200
2285,50600
2286,50000
2287,48100
2288,48500
2289,48200
2290,47300
2291,45800
2292,47000
2293,46400
2294,46800
2295,53200
2296,54600
2297,47300
2298,49800
2299,62500
2300,92100
2301,58400
2302,64000
2303,50600
2304,50800
2305,51400
2306,51200
2307,46800
2308,49600
2309,45100
2310,50300
2311,48800
2312,48000
2313,67900
2314,48000
2315,48800
2316,50000
2317,51400
2318,80800
2319,51500
2320,51300
2321,45200
2322,51800
2323,50000
2324,64000
2325,53400
2326,51300
2327,52600
2328,51700
2329,50200
2330,51400
2331,47600
2332,74700
2333,50700
2334,56800
2335,46900
2336,48100
2337,48200
2338,52800
2339,48600
2340,48500
2341,50200
2342,48500
2343,45600
2344,45900
2345,46800
2346,61900
2347,46500
2348,46000
2349,49000
2350,48800
2351,47700
2352,49000
2353,46300
2354,47300
2355,52800
2356,49000
2357,50100
2358,64200
2359,51900
2360,48400
2361,49000
2362,44900
2363,47800
2364,49700
2365,51300
2366,46400
2367,52200
2368,51500
2369,46900
2370,47700
2371,62500
2372,46000
2373,48000
2374,49900
2375,46700
2376,48800
2377,52600
2378,50500
2379,50900
2380,47400
2381,48300
2382,46400
2383,48800
2384,46900
2385,49700
2386,49000
2387,54000
2388,48400
2389,69700
2390,48100
2391,47600
2392,47500
2393,46500
2394,48000
2395,44000
2396,45400
2397,63800
2398,49600
2399,47500
2400,47400
2401,49300
2402,49900
2403,46400
2404,47600
2405,46400
2406,49000
2407,47300
2408,49700
2409,48400
2410,43400
2411,48600
2412,64800
2413,47400
2414,47800
2415,64900
2416,50300
2417,46300
2418,46600
2419,47200
2420,54900
2421,45900
2422,51900
2423,56600
2424,50300
2425,47900
2426,47000
2427,47600
2428,51300
2429,47800
2430,46300
2431,49300
2432,55900
2433,46800
2434,48500
2435,49400
2436,45000
2437,47700
2438,54500
2439,49800
2440,46400
2441,56300
2442,51200
2443,47000
2444,50200
2445,45900
2446,46800
2447,48400
2448,48500
2449,48500
2450,47900
2451,47200
2452,48000
2453,48200
2454,47900
2455,67700
2456,46500
2457,47800
2458,53000
2459,69200
2460,72700
2461,51900
2462,54000
2463,51100
2464,46400
2465,48900
2466,67500
2467,47900
2468,50100
2469,49700
2470,47000
2471,48300
2472,47900
2473,47600
2474,48200
2475,48200
2476,48200
2477,47700
2478,49900
2479,68600
2480,49800
2481,58400
2482,46600
2483,47100
2484,61700
2485,48400
2486,43900
2487,49400
2488,66400
2489,53500
2490,47000
2491,50300
2492,64800
2493,47400
2494,47000
2495,63700
2496,46600
2497,46400
2498,46800
